"","date","adjusted.close","sentiment"
"586",2018-08-24,68.72,-0.0291564328885748
"587",2018-08-23,67.83,-0.0333645941378116
"588",2018-08-22,67.86,-0.0352599473209711
"589",2018-08-21,65.84,-0.0418450721531907
"590",2018-08-20,66.43,-0.0462195172257363
"591",2018-08-17,65.91,-0.0387649325446053
"592",2018-08-16,65.46,-0.0386986614292604
"593",2018-08-15,65.01,-0.0370279151045878
"594",2018-08-14,67.04,-0.0378198476732118
"595",2018-08-13,67.2,-0.0392694588385287
"596",2018-08-10,67.63,-0.0404635935470174
"597",2018-08-09,66.81,-0.0387922472862752
"598",2018-08-08,66.94,-0.0381065320453291
"599",2018-08-07,69.17,-0.039153644015544
"600",2018-08-06,69.01,-0.0394664978436302
"601",2018-08-03,68.49,-0.0242752975386207
"602",2018-08-02,68.96,-0.0277404637777443
"603",2018-08-01,67.66,-0.0300759683231465
"604",2018-07-31,68.76,-0.0283063269752585
"605",2018-07-30,70.13,-0.0270593861490456
"606",2018-07-27,68.69,-0.0184407610256923
"607",2018-07-26,69.61,-0.020202573747321
"608",2018-07-25,69.3,-0.022577144529896
"609",2018-07-24,68.52,-0.0235015880156407
"610",2018-07-23,67.89,-0.0258270828771297
"611",2018-07-20,70.46,-0.0433570173529736
"612",2018-07-19,69.46,-0.0445926150599054
"613",2018-07-18,68.76,-0.0463457972924363
"614",2018-07-17,68.08,-0.0462946516339072
"615",2018-07-16,68.06,-0.0445644254964291
"616",2018-07-13,71.01,-0.0337618702153867
"617",2018-07-12,70.33,-0.0288322379109079
"618",2018-07-11,70.38,-0.0269235514309695
"619",2018-07-10,74.11,-0.0210746258584221
"620",2018-07-09,73.85,-0.0262912835373406
"621",2018-07-06,73.8,-0.0166055852042873
"622",2018-07-05,72.94,-0.0151987296836228
"623",2018-07-03,74.14,-0.0146646354645778
"624",2018-07-02,73.94,-0.0181798683754325
"625",2018-06-29,74.15,-0.0253789457849135
"626",2018-06-28,73.45,-0.025194169412119
"627",2018-06-27,72.76,-0.0297578715937393
"628",2018-06-26,70.53,-0.0349385491671325
"629",2018-06-25,68.08,-0.0389800480505313
"630",2018-06-22,68.58,-0.0361460473807212
"631",2018-06-21,65.54,-0.0391468469231153
"632",2018-06-20,65.71,-0.0377200318985244
"633",2018-06-19,64.9,-0.0388339381678649
"634",2018-06-18,65.85,-0.036855137766994
"635",2018-06-15,65.06,-0.0161832688300758
"636",2018-06-14,66.89,-0.0135731095779157
"637",2018-06-13,66.64,-0.0169124015269206
"638",2018-06-12,66.36,-0.0209992048363911
"639",2018-06-11,66.1,-0.0244675744363957
"640",2018-06-08,65.74,-0.0198297159785766
"641",2018-06-07,65.95,-0.0141962369043555
"642",2018-06-06,64.73,-0.0143779320447933
"643",2018-06-05,65.52,-0.0150700573196717
"644",2018-06-04,64.75,-0.0141398822417967
"645",2018-06-01,65.81,-0.0174818590546697
"646",2018-05-31,67.04,-0.0161468863208231
"647",2018-05-30,68.21,-0.017994052367827
"648",2018-05-29,66.73,-0.0163453664543846
"649",2018-05-25,67.88,0.00279263904837914
"650",2018-05-24,70.71,0.00670752618339228
"651",2018-05-23,71.84,0.00898826405760564
"652",2018-05-22,72.2,0.0126163318087544
"653",2018-05-21,72.24,0.0106406931866787
"654",2018-05-18,71.28,0.0130158637150399
"655",2018-05-17,71.49,0.0116449445805077
"656",2018-05-16,71.49,0.0105553136722122
"657",2018-05-15,71.31,0.00863327810294805
"658",2018-05-14,70.96,0.00539203327197324
"659",2018-05-11,70.7,0.0146064059285466
"660",2018-05-10,71.36,0.0159255212409585
"661",2018-05-09,71.14,0.0103142728602431
"662",2018-05-08,69.06,0.00950073527292796
"663",2018-05-07,70.73,0.00927790755234841
"664",2018-05-04,69.72,0.0122141162381533
"665",2018-05-03,68.43,0.0124473166470589
"666",2018-05-02,67.93,0.0155215040053614
"667",2018-05-01,67.25,0.0133640220025391
"668",2018-04-30,68.57,0.0104050009256875
"669",2018-04-27,68.1,0.0166231325977229
"670",2018-04-26,68.19,0.0164582802404181
"671",2018-04-25,68.05,0.0142066842051674
"672",2018-04-24,67.7,0.0120255060981806
"673",2018-04-23,68.64,0.00434775907730076
"674",2018-04-20,68.38,0.00180766539700542
"675",2018-04-19,68.29,0.000255571941515872
"676",2018-04-18,68.47,-0.00235582063965274
"677",2018-04-17,66.52,-0.00798726506356652
"678",2018-04-16,66.22,-0.0103395635798668
"679",2018-04-13,67.39,-0.0115907744065486
"680",2018-04-12,67.07,-0.0121249840924991
"681",2018-04-11,66.82,-0.011332896565407
"682",2018-04-10,65.51,-0.0143915184720244
"683",2018-04-09,63.42,-0.0198036853428305
"684",2018-04-06,62.06,0.00427078275833688
"685",2018-04-05,63.54,0.00581420483378045
"686",2018-04-04,63.37,0.00219632022721604
"687",2018-04-03,63.51,0.00497841208605656
"688",2018-04-02,63.01,0.00693676225236327
"689",2018-03-29,64.94,-0.0159127654062289
"690",2018-03-28,64.38,-0.0154269140848577
"691",2018-03-27,65.25,-0.0164192136831003
"692",2018-03-26,65.55,-0.0188911475446699
"693",2018-03-23,65.88,-0.010827563318085
"694",2018-03-22,64.3,-0.0106046832649659
"695",2018-03-21,65.17,-0.0102403161250033
"696",2018-03-20,63.4,-0.0106539992726191
"697",2018-03-19,62.06,-0.0133953154827794
"698",2018-03-16,62.34,-0.0136124971328408
"699",2018-03-15,61.19,-0.0153759817759321
"700",2018-03-14,60.96,-0.014552559302908
"701",2018-03-13,60.71,-0.0157838224186317
"702",2018-03-12,61.36,-0.0167849877939562
"703",2018-03-09,62.04,-0.0333784022338021
"704",2018-03-08,60.12,-0.0371659652168085
"705",2018-03-07,61.15,-0.0395296583713394
"706",2018-03-06,62.6,-0.0441963981545666
"707",2018-03-05,62.57,-0.0527017558799505
"708",2018-03-02,61.25,-0.0310244839337457
"709",2018-03-01,60.99,-0.0290291779808503
"710",2018-02-28,61.64,-0.0263977248777078
"711",2018-02-27,63.01,-0.0242606406672822
"712",2018-02-26,63.91,-0.0255481041080713
"713",2018-02-23,63.55,-0.0232999114993412
"714",2018-02-22,62.77,-0.0270352457097768
"715",2018-02-21,61.68,-0.0315491077498265
"716",2018-02-20,61.79,-0.0344465181226839
"717",2018-02-16,61.55,-0.0366489899902361
"718",2018-02-15,61.17,-0.0379662328467129
"719",2018-02-14,60.6,-0.040617766148518
"720",2018-02-13,59.19,-0.0445042652091518
"721",2018-02-12,59.29,-0.0462831481456965
"722",2018-02-09,59.2,-0.0401978525201562
"723",2018-02-08,61.15,-0.0387806915967988
"724",2018-02-07,61.79,-0.0419655933455064
"725",2018-02-06,63.39,-0.0453977996766586
"726",2018-02-05,64.15,-0.0475615053856367
"727",2018-02-02,65.45,-0.0049823369460579
"728",2018-02-01,65.8,-0.00851189486575595
"729",2018-01-31,64.73,-0.0131965185602572
"730",2018-01-30,64.5,-0.0123968831563958
"731",2018-01-29,65.56,-0.0137886063078014
"732",2018-01-26,66.14,-0.0139932944166599
"733",2018-01-25,65.51,-0.0144844904127522
"734",2018-01-24,65.61,-0.0163639609748042
"735",2018-01-23,64.47,-0.0208247478130973
"736",2018-01-22,63.49,-0.0232175365891126
"737",2018-01-19,63.37,-0.0379163217704438
"738",2018-01-18,63.95,-0.0352795940459946
"739",2018-01-17,63.97,-0.0356058853424159
"740",2018-01-16,63.73,-0.032800278991102
"741",2018-01-12,64.3,-0.0217850202179782
"742",2018-01-11,63.8,-0.0255664323697913
"743",2018-01-10,63.57,-0.0276451533406972
"744",2018-01-09,62.96,-0.0325679664359505
"745",2018-01-08,61.73,-0.0357294151345559
"746",2018-01-05,61.44,-0.0227609033183892
"747",2018-01-04,62.01,-0.0222823124096929
"748",2018-01-03,61.63,-0.0279227236167658
"749",2018-01-02,60.37,-0.0279119714629852
"750",2017-12-29,60.42,-0.0163857066978724
"751",2017-12-28,59.84,-0.0148319641639308
"752",2017-12-27,59.64,-0.0176875452128294
"753",2017-12-26,59.97,-0.0181414345575713
"754",2017-12-22,58.47,-0.0124227849082649
"755",2017-12-21,58.36,-0.0102663525444485
"756",2017-12-20,58.09,-0.0132520962607225
"757",2017-12-19,57.46,-0.0159273958171912
"758",2017-12-18,57.16,-0.0189864111964646
