"","date","symbol","option.root.symbol","future.symbol","exchange","future.expiration","adjusted.close","expiration","strike","call.put","style","ask","bid","settlement.price","iv","iv.interpolated","volume","open.interest","delta","vega","gamma","theta","sentiment"
"278",2019-11-13,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,53.57,"12/16/2020",10.5,"C","A",0,0,0,-1,0.27701,0,0,1,0,0,0,-0.00724428092081292
"279",2019-11-12,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,53.37,"12/16/2020",10.5,"C","A",0,0,0,-1,0.274878,0,0,1,0,0,0,-0.00987593880547338
"280",2019-11-11,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,53.26,"12/16/2020",10.5,"C","A",0,0,0,-1,0.278483,0,0,1,0,0,0,-0.00970109090916425
"281",2019-11-08,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,53.37,"12/16/2020",10.5,"C","A",0,0,0,-1,0.273539,0,0,1,0,0,0,-0.00560156013562452
"282",2019-11-07,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,52.99,"12/16/2020",10.5,"C","A",0,0,0,-1,0.273648,0,0,1,0,0,0,-0.00767084656067949
"283",2019-11-06,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,52.43,"12/16/2020",10.5,"C","A",0,0,0,-1,0.274374,0,0,1,0,0,0,-0.0081656435894087
"284",2019-11-05,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,53.48,"12/16/2020",10.5,"C","A",0,0,0,-1,0.272703,0,0,1,0,0,0,-0.0055256056551643
"285",2019-11-04,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,53.05,"12/16/2020",10.5,"C","A",0,0,0,-1,0.271188,0,0,1,0,0,0,-0.0091607392778352
"286",2019-11-01,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,53.05,"12/16/2020",10.5,"C","A",0,0,0,-1,0.274864,0,0,1,0,0,0,-0.0211724324847599
"287",2019-10-31,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,51.3,"12/16/2020",10.5,"C","A",0,0,0,-1,0.242222,0,0,1,0,0,0,-0.020624912054237
"288",2019-10-30,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,51.71,"12/16/2020",10.5,"C","A",0,0,0,-1,0.243319,0,0,1,0,0,0,-0.0197828445213655
"289",2019-10-29,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,52.76,"12/16/2020",10.5,"C","A",0,0,0,-1,0.243936,0,0,1,0,0,0,-0.0197641573168592
"290",2019-10-28,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,52.81,"12/16/2020",10.5,"C","A",0,0,0,-1,0.243518,0,0,1,0,0,0,-0.0185739689958453
"291",2019-10-25,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,53.24,"12/16/2020",10.5,"C","A",0,0,0,-1,0.246078,0,0,1,0,0,0,-0.0525469183326314
"292",2019-10-24,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,52.81,"12/16/2020",10.5,"C","A",0,0,0,-1,0.252993,0,0,1,0,0,0,-0.0569629399618428
"293",2019-10-23,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,52.61,"12/16/2020",10.5,"C","A",0,0,0,-1,0.263294,0,0,1,0,0,0,-0.0564390026174057
"294",2019-10-22,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,51.67,"12/16/2020",10.5,"C","A",0,0,0,-1,0.260079,0,0,1,0,0,0,-0.0645899811669837
"295",2019-10-21,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,51.22,"12/16/2020",10.5,"C","A",0,0,0,-1,0.262606,0,0,1,0,0,0,-0.0662537253264871
"296",2019-10-18,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,51.19,"12/16/2020",10.5,"C","A",0,0,0,-1,0.26272,0,0,1,0,0,0,-0.0659501243188656
"297",2019-10-17,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,51.34,"12/16/2020",10.5,"C","A",0,0,0,-1,0.266172,0,0,1,0,0,0,-0.0660442339919994
"298",2019-10-16,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,51.24,"12/16/2020",10.5,"C","A",0,0,0,-1,0.26726,0,0,1,0,0,0,-0.0662195927063397
"299",2019-10-15,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,50.9,"12/16/2020",10.5,"C","A",0,0,0,-1,0.272945,0,0,1,0,0,0,-0.0665234648669815
"300",2019-10-14,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,51.68,"12/16/2020",10.5,"C","A",0,0,0,-1,0.268936,0,0,1,0,0,0,-0.0676222379521291
"301",2019-10-11,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,52.24,"12/16/2020",10.5,"C","A",0,0,0,-1,0.265982,0,0,1,0,0,0,-0.0686818029424645
"302",2019-10-10,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,50.96,"12/16/2020",10.5,"C","A",0,0,0,-1,0.262796,0,0,1,0,0,0,-0.0660254093532125
"303",2019-10-09,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,50.41,"12/16/2020",10.5,"C","A",0,0,0,-1,0.262245,0,0,1,0,0,0,-0.0720986593417749
"304",2019-10-08,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,50.43,"12/16/2020",10.5,"C","A",0,0,0,-1,0.262881,0,0,1,0,0,0,-0.0743113675160865
"305",2019-10-07,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,50.25,"12/16/2020",10.5,"C","A",0,0,0,-1,0.265037,0,0,1,0,0,0,-0.0771049226400146
"306",2019-10-04,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,50.1,"12/16/2020",10.5,"C","A",0,0,0,-1,0.26006,0,0,1,0,0,0,-0.0737066699949375
"307",2019-10-03,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,49.63,"12/16/2020",10.5,"C","A",0,0,0,-1,0.259756,0,0,1,0,0,0,-0.0722490420771968
"308",2019-10-02,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,49.75,"12/16/2020",10.5,"C","A",0,0,0,-1,0.257951,0,0,1,0,0,0,-0.0725039959441243
"309",2019-10-01,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,50.31,"12/16/2020",10.5,"C","A",0,0,0,-1,0.25211,0,0,1,0,0,0,-0.073100813817632
"310",2019-09-30,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,50.4,"12/16/2020",10.5,"C","A",0,0,0,-1,0.249384,0,0,1,0,0,0,-0.0728403695882688
"311",2019-09-27,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,51.49,"12/16/2020",10.5,"C","A",0,0,0,-1,0.248462,0,0,1,0,0,0,-0.0506071939136504
"312",2019-09-26,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,51.84,"12/16/2020",10.5,"C","A",0,0,0,-1,0.250253,0,0,1,0,0,0,-0.045980316333253
"313",2019-09-25,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,51.95,"12/16/2020",10.5,"C","A",0,0,0,-1,0.246278,0,0,1,0,0,0,-0.0455720039907678
"314",2019-09-24,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,52.42,"12/16/2020",10.5,"C","A",0,0,0,-1,0.244069,0,0,1,0,0,0,-0.0411361369905713
"315",2019-09-23,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,53.37,"12/16/2020",10.5,"C","A",0,0,0,-1,0.236223,0,0,1,0,0,0,-0.0381197016339525
"316",2019-09-20,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,52.53,"12/16/2020",10.5,"C","A",0,0,0,-1,0.239928,0,0,1,0,0,0,-0.0410992150399105
"317",2019-09-19,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,52.54,"12/16/2020",10.5,"C","A",0,0,0,-1,0.247109,0,0,1,0,0,0,-0.0457205450741807
"318",2019-09-18,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,52.41,"12/16/2020",10.5,"C","A",0,0,0,-1,0.240474,0,0,1,0,0,0,-0.0454483942029737
"319",2019-09-17,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,53.01,"12/16/2020",10.5,"C","A",0,0,0,-1,0.230529,0,0,1,0,0,0,-0.0441343807418942
"320",2019-09-16,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,54.06,"12/16/2020",10.5,"C","A",0,0,0,-1,0.245551,0,0,1,0,0,0,-0.0494118540890257
"321",2019-09-13,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,51.39,"12/16/2020",10.5,"C","A",0,0,0,-1,0.238493,0,0,1,0,0,0,-0.0583947898592723
"322",2019-09-12,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,51.81,"12/16/2020",10.5,"C","A",0,0,0,-1,0.232761,0,0,1,0,0,0,-0.0554858034752747
"323",2019-09-11,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,52.18,"12/16/2020",10.5,"C","A",0,0,0,-1,0.232761,0,0,1,0,0,0,-0.0569373680397528
"324",2019-09-10,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,53.07,"12/16/2020",10.5,"C","A",0,0,0,-1,0.230011,0,0,1,0,0,0,-0.0598318931541035
"325",2019-09-09,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,53.31,"12/16/2020",10.5,"C","A",0,0,0,-1,0.237506,0,0,1,0,0,0,-0.0694819775419239
"326",2019-09-06,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,52.67,"12/16/2020",10.5,"C","A",0,0,0,-1,0.235364,0,0,1,0,0,0,-0.0809975030652111
"327",2019-09-05,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,52.44,"12/16/2020",10.5,"C","A",0,0,0,-1,0.234946,0,0,1,0,0,0,-0.0831910311476283
"328",2019-09-04,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,52.48,"12/16/2020",10.5,"C","A",0,0,0,-1,0.242264,0,0,1,0,0,0,-0.0890828152207084
"329",2019-09-03,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,50.59,"12/16/2020",10.5,"C","A",0,0,0,-1,0.242127,0,0,1,0,0,0,-0.0946419639844922
"330",2019-08-30,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,51.09,"12/16/2020",10.5,"C","A",0,0,0,-1,0.232932,0,0,1,0,0,0,-0.0750104185684156
"331",2019-08-29,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,52.36,"12/16/2020",10.5,"C","A",0,0,0,-1,0.232737,0,0,1,0,0,0,-0.075955997087392
"332",2019-08-28,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,52.12,"12/16/2020",10.5,"C","A",0,0,0,-1,0.225096,0,0,1,0,0,0,-0.0783058658934414
"333",2019-08-27,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,51.66,"12/16/2020",10.5,"C","A",0,0,0,-1,0.226231,0,0,1,0,0,0,-0.081573496734777
"334",2019-08-26,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,50.73,"12/16/2020",10.5,"C","A",0,0,0,-1,0.228705,0,0,1,0,0,0,-0.0912256829594067
"335",2019-08-23,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,51.07,"12/16/2020",10.5,"C","A",0,0,0,-1,0.22975,0,0,1,0,0,0,-0.079122853474232
"336",2019-08-22,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,51.84,"12/16/2020",10.5,"C","A",0,0,0,-1,0.222731,0,0,1,0,0,0,-0.0771786492429556
"337",2019-08-21,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,52.05,"12/16/2020",10.5,"C","A",0,0,0,-1,0.219287,0,0,1,0,0,0,-0.0774698408222157
"338",2019-08-20,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,51.97,"12/16/2020",10.5,"C","A",0,0,0,-1,0.221781,0,0,1,0,0,0,-0.0782583518631555
"339",2019-08-19,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,51.86,"12/16/2020",10.5,"C","A",0,0,0,-1,0.2235,0,0,1,0,0,0,-0.0797963158502407
"340",2019-08-16,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,51.16,"12/16/2020",10.5,"C","A",0,0,0,-1,0.230477,0,0,1,0,0,0,-0.0795917593706415
"341",2019-08-15,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,51.06,"12/16/2020",10.5,"C","A",0,0,0,-1,0.232785,0,0,1,0,0,0,-0.0812773104054483
"342",2019-08-14,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,51.97,"12/16/2020",10.5,"C","A",0,0,0,-1,0.231028,0,0,1,0,0,0,-0.0780149181825134
"343",2019-08-13,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,53.4,"12/16/2020",10.5,"C","A",0,0,0,-1,0.227893,0,0,1,0,0,0,-0.0769417392151139
"344",2019-08-12,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,51.32,"12/16/2020",10.5,"C","A",0,0,0,-1,0.227613,0,0,1,0,0,0,-0.0754740567778773
"345",2019-08-09,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,51.27,"12/16/2020",10.5,"C","A",0,0,0,-1,0.225248,0,0,1,0,0,0,-0.0589679051936018
"346",2019-08-08,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,50.18,"12/16/2020",10.5,"C","A",0,0,0,-1,0.226934,0,0,1,0,0,0,-0.0620794634686846
"347",2019-08-07,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,49.53,"12/16/2020",10.5,"C","A",0,0,0,-1,0.232134,0,0,1,0,0,0,-0.0696415699057536
"348",2019-08-06,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,51.4,"12/16/2020",10.5,"C","A",0,0,0,-1,0.227038,0,0,1,0,0,0,-0.0668673649848806
"349",2019-08-05,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,51.99,"12/16/2020",10.5,"C","A",0,0,0,-1,0.223989,0,0,1,0,0,0,-0.0697158721311882
"350",2019-08-02,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,52.98,"12/16/2020",10.5,"C","A",0,0,0,-1,0.221586,0,0,1,0,0,0,-0.0389558514202135
"351",2019-08-01,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,51.42,"12/16/2020",10.5,"C","A",0,0,0,-1,0.228686,0,0,1,0,0,0,-0.0351411152870038
"352",2019-07-31,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,54.95,"12/16/2020",10.5,"C","A",0,0,0,-1,0.204683,0,0,1,0,0,0,-0.0329177073171483
"353",2019-07-30,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,54.66,"12/16/2020",10.5,"C","A",0,0,0,-1,0.199568,0,0,1,0,0,0,-0.0312505922605444
"354",2019-07-29,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,54.15,"12/16/2020",10.5,"C","A",0,0,0,-1,0.207305,0,0,1,0,0,0,-0.0368815324820893
"355",2019-07-26,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,54.1,"12/16/2020",10.5,"C","A",0,0,0,-1,0.215607,0,0,1,0,0,0,-0.0503787397635831
"356",2019-07-25,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,53.82,"12/16/2020",10.5,"C","A",0,0,0,-1,0.21413,0,0,1,0,0,0,-0.0515974785073536
"357",2019-07-24,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,53.56,"12/16/2020",10.5,"C","A",0,0,0,-1,0.226577,0,0,1,0,0,0,-0.0581802127747263
"358",2019-07-23,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,54.13,"12/16/2020",10.5,"C","A",0,0,0,-1,0.230676,0,0,1,0,0,0,-0.0612453668061253
"359",2019-07-22,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,53.98,"12/16/2020",10.5,"C","A",0,0,0,-1,0.245779,0,0,1,0,0,0,-0.0651521516370188
"360",2019-07-19,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,53.52,"12/16/2020",10.5,"C","A",0,0,0,-1,0.239842,0,0,1,0,0,0,-0.0355458368261478
"361",2019-07-18,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,52.79,"12/16/2020",10.5,"C","A",0,0,0,-1,0.231408,0,0,1,0,0,0,-0.0321244574919443
"362",2019-07-17,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,53.87,"12/16/2020",10.5,"C","A",0,0,0,-1,0.233801,0,0,1,0,0,0,-0.0283072868936816
"363",2019-07-16,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,54.1,"12/16/2020",10.5,"C","A",0,0,0,-1,0.229593,0,0,1,0,0,0,-0.0268180857154931
"364",2019-07-15,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,55.74,"12/16/2020",10.5,"C","A",0,0,0,-1,0.228463,0,0,1,0,0,0,-0.0279714886366331
"365",2019-07-12,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,56.37,"12/16/2020",10.5,"C","A",0,0,0,-1,0.231108,0,0,1,0,0,0,-0.0320349439117653
"366",2019-07-11,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,56.46,"12/16/2020",10.5,"C","A",0,0,0,-1,0.220304,0,0,1,0,0,0,-0.0340836251694757
"367",2019-07-10,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,56.85,"12/16/2020",10.5,"C","A",0,0,0,-1,0.222455,0,0,1,0,0,0,-0.0368706567790257
"368",2019-07-09,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,55.16,"12/16/2020",10.5,"C","A",0,0,0,-1,0.230467,0,0,1,0,0,0,-0.0392911668647872
"369",2019-07-08,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,54.86,"12/16/2020",10.5,"C","A",0,0,0,-1,0.231597,0,0,1,0,0,0,-0.0410352505988683
"370",2019-07-05,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,54.63,"12/16/2020",10.5,"C","A",0,0,0,-1,0.234053,0,0,1,0,0,0,-0.0291761256658526
"371",2019-07-03,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,54.71,"12/16/2020",10.5,"C","A",0,0,0,-1,0.234775,0,0,1,0,0,0,-0.0283869187451081
"372",2019-07-02,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,53.41,"12/16/2020",10.5,"C","A",0,0,0,-1,0.236176,0,0,1,0,0,0,-0.0324897861620378
"373",2019-07-01,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,55.34,"12/16/2020",10.5,"C","A",0,0,0,-1,0.227076,0,0,1,0,0,0,-0.0340655156169863
"374",2019-06-28,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,54.83,"12/16/2020",10.5,"C","A",0,0,0,-1,0.223334,0,0,1,0,0,0,-0.0500474220612461
"375",2019-06-27,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,55.61,"12/16/2020",10.5,"C","A",0,0,0,-1,0.220085,0,0,1,0,0,0,-0.0531718230798556
"376",2019-06-26,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,55.68,"12/16/2020",10.5,"C","A",0,0,0,-1,0.218888,0,0,1,0,0,0,-0.0527302731007969
"377",2019-06-25,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,54.91,"12/16/2020",10.5,"C","A",0,0,0,-1,0.234224,0,0,1,0,0,0,-0.0548033543143746
"378",2019-06-24,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,54.61,"12/16/2020",10.5,"C","A",0,0,0,-1,0.239847,0,0,1,0,0,0,-0.0563700718880964
"379",2019-06-21,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,54.36,"12/16/2020",10.5,"C","A",0,0,0,-1,0.246415,0,0,1,0,0,0,-0.0334673750330248
"380",2019-06-20,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,54.32,"12/16/2020",10.5,"C","A",0,0,0,-1,0.254294,0,0,1,0,0,0,-0.0346320859731331
"381",2019-06-19,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,52.28,"12/16/2020",10.5,"C","A",0,0,0,-1,0.253064,0,0,1,0,0,0,-0.0320165041476292
"382",2019-06-18,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,52.54,"12/16/2020",10.5,"C","A",0,0,0,-1,0.259167,0,0,1,1e-06,0,0,-0.0330762582737084
"383",2019-06-17,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,51.31,"12/16/2020",10.5,"C","A",0,0,0,-1,0.275571,0,0,0.999999,2e-06,0,0,-0.0319163271239887
"384",2019-06-14,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,51.73,"12/16/2020",10.5,"C","A",0,0,0,-1,0.269711,0,0,1,1e-06,0,0,-0.0384675821309352
"385",2019-06-13,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,51.73,"12/16/2020",10.5,"C","A",0,0,0,-1,0.269996,0,0,1,1e-06,0,0,-0.0383885389089695
"386",2019-06-12,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,50.94,"12/16/2020",10.5,"C","A",0,0,0,-1,0.268965,0,0,1,1e-06,0,0,-0.0378550064373575
"387",2019-06-11,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,52.62,"12/16/2020",10.5,"C","A",0,0,0,-1,0.264757,0,0,1,1e-06,0,0,-0.0375977439437242
"388",2019-06-10,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,52.26,"12/16/2020",10.5,"C","A",0,0,0,-1,0.268096,0,0,1,1e-06,0,0,-0.042334201861844
"389",2019-06-07,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,52.32,"12/16/2020",10.5,"C","A",0,0,0,-1,0.281399,0,0,0.999999,3e-06,0,0,-0.0408211860233313
"390",2019-06-06,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,51.19,"12/16/2020",10.5,"C","A",0,0,0,-1,0.377441,0,0,0.999856,0.000341,2.3e-05,0,-0.0457407231519054
"391",2019-06-05,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,50.34,"12/16/2020",10.5,"C","A",0,0,0,-1,0.383698,0,0,0.999797,0.000463,3.4e-05,0,-0.0468993353227878
"392",2019-06-04,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,51.86,"12/16/2020",10.5,"C","A",0,0,0,-1,0.378442,0,0,0.999863,0.000329,2.3e-05,0,-0.0490012647652006
"393",2019-06-03,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,51.74,"12/16/2020",10.5,"C","A",0,0,0,-1,0.374865,0,0,0.999875,0.000303,2.1e-05,0,-0.05006590387878
"394",2019-05-31,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,51.75,"12/16/2020",10.5,"C","A",0,0,0,-1,0.373616,0,0,0.999876,3e-04,2.1e-05,0,-0.0445909312006402
"395",2019-05-30,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,54.1,"12/16/2020",10.5,"C","A",0,0,0,-1,0.356165,0,0,0.999955,0.00012,7e-06,0,-0.0424648292144883
"396",2019-05-29,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,55.85,"12/16/2020",10.5,"C","A",0,0,0,-1,0.35122,0,0,0.999973,7.7e-05,5e-06,0,-0.0462127002283636
"397",2019-05-28,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,56.22,"12/16/2020",10.5,"C","A",0,0,0,-1,0.350448,0,0,0.999975,7.2e-05,5e-06,0,-0.0476770154847105
"398",2019-05-24,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,55.45,"12/16/2020",10.5,"C","A",0,0,0,-1,0.35137,0,0,0.999969,8.8e-05,5e-06,0,-0.0411633931045598
"399",2019-05-23,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,54.48,"12/16/2020",10.5,"C","A",0,0,0,-1,0.357973,0,0,0.999951,0.000132,9e-06,0,-0.0395787188202716
"400",2019-05-22,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,57.13,"12/16/2020",10.5,"C","A",0,0,0,-1,0.338373,0,0,0.999987,4e-05,2e-06,0,-0.0353403424637166
"401",2019-05-21,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,58.34,"12/16/2020",10.5,"C","A",0,0,0,-1,0.33517,0,0,0.999991,2.9e-05,2e-06,0,-0.0321474383498889
"402",2019-05-20,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,58.16,"12/16/2020",10.5,"C","A",0,0,0,-1,0.340523,0,0,0.999988,3.9e-05,2e-06,0,-0.0314358031383676
"403",2019-05-17,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,57.74,"12/16/2020",10.5,"C","A",0,0,0,-1,0.338689,0,0,0.999987,4e-05,2e-06,0,-0.0365194609244837
"404",2019-05-16,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,58.07,"12/16/2020",10.5,"C","A",0,0,0,-1,0.340489,0,0,0.999987,4.1e-05,2e-06,0,-0.0360484401781618
"405",2019-05-15,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,57.78,"12/16/2020",10.5,"C","A",0,0,0,-1,0.340941,0,0,0.999985,4.5e-05,3e-06,0,-0.0367695168625675
"406",2019-05-14,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,57.44,"12/16/2020",10.5,"C","A",0,0,0,-1,0.342236,0,0,0.999983,5.1e-05,3e-06,0,-0.0351663156269718
"407",2019-05-13,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,56.75,"12/16/2020",10.5,"C","A",0,0,0,-1,0.349062,0,0,0.999974,7.7e-05,5e-06,0,-0.0353492080121445
"408",2019-05-10,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,57.09,"12/16/2020",10.5,"C","A",0,0,0,-1,0.34447,0,0,0.999979,6.2e-05,4e-06,0,-0.0163067313987595
"409",2019-05-09,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,57.18,"12/16/2020",10.5,"C","A",0,0,0,-1,0.344278,0,0,0.999979,6.2e-05,3e-06,0,-0.0190322882091431
"410",2019-05-08,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,57.44,"12/16/2020",10.5,"C","A",0,0,0,-1,0.344468,0,0,0.99998,6.1e-05,3e-06,0,-0.0226678058352949
"411",2019-05-07,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,56.8,"12/16/2020",10.5,"C","A",0,0,0,-1,0.338478,0,0,0.999983,5.2e-05,4e-06,0,-0.0240106742928457
"412",2019-05-06,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,57.65,"12/16/2020",10.5,"C","A",0,0,0,-1,0.328726,0,0,0.999991,2.9e-05,2e-06,0,-0.0241080693056491
"413",2019-05-03,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,57.23,"12/16/2020",10.5,"C","A",0,0,0,-1,0.326517,0,0,0.999991,2.9e-05,2e-06,0,-0.0228573898495699
"414",2019-05-02,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,57.29,"12/16/2020",10.5,"C","A",0,0,0,-1,0.327318,0,0,0.99999,3e-05,2e-06,0,-0.0235768878181701
"415",2019-05-01,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,58.64,"12/16/2020",10.5,"C","A",0,0,0,-1,0.313831,0,0,0.999996,1.2e-05,0,0,-0.0236895773115492
"416",2019-04-30,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,58.65,"12/16/2020",10.5,"C","A",0,0,0,-1,0.313151,0,0,0.999997,1.2e-05,0,0,-0.0220020144368001
"417",2019-04-29,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,58.33,"12/16/2020",10.5,"C","A",0,0,0,-1,0.31163,0,0,0.999997,1.1e-05,0,0,-0.0196937709783408
"418",2019-04-26,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,58.22,"12/16/2020",10.5,"C","A",0,0,0,-1,0.310803,0,0,0.999997,1.2e-05,0,0,-0.0131028220883992
