"","date","future expiration","adjusted close","expiration","strike","call/put","ask","bid","settlement price","ttm"
"6360",2018-07-02,2018-07-20,74,2018-07-17,74,"C","1.56","1.3",1.49,15
"6361",2018-07-02,2018-07-20,74,2018-07-06,74,"P","0.81","0",0.84,4
"6362",2018-07-03,2018-07-20,74,2018-07-17,74,"P","2.47","1.35",1.41,14
"6363",2018-07-03,2018-07-20,74,2018-07-17,74,"C","2.12","1.05",1.55,14
"6364",2018-07-03,2018-07-20,74,2018-07-06,74,"P","2.5","0",0.64,3
"6365",2018-07-05,2018-07-20,73,2018-07-17,73,"P","1.4","1.2",1.43,12
"6366",2018-07-05,2018-07-20,73,2018-07-17,73,"C","2.02","0.8",1.37,12
"6367",2018-07-05,2018-07-20,73,2018-07-06,73,"P","1.5","0.22",0.54,1
"6368",2018-07-05,2018-07-20,73,2018-07-06,73,"C","1.96","0.01",0.48,1
"6369",2018-07-06,2018-07-20,74,2018-07-17,74,"P","1.63","0",1.36,11
"6370",2018-07-06,2018-07-20,74,2018-07-17,74,"C","1.28","0.34",1.16,11
"6371",2018-07-06,2018-07-20,74,2018-07-06,74,"P","3.75","0",0.2,0
"6372",2018-07-06,2018-07-20,74,2018-07-06,74,"C","0.01","0",0,0
"6373",2018-07-09,2018-07-20,74,2018-07-17,74,"P","1.3","0.51",1.16,8
"6374",2018-07-09,2018-07-20,74,2018-07-17,74,"C","1.1","0.94",1.01,8
"6375",2018-07-10,2018-07-20,74,2018-07-17,74,"P","1.32","0.75",0.92,7
"6376",2018-07-10,2018-07-20,74,2018-07-17,74,"C","1.11","0.75",1.03,7
"6377",2018-07-11,2018-07-20,70.5,2018-07-17,70.5,"P","0.96","0.79",0.97,6
"6378",2018-07-11,2018-07-20,70.5,2018-07-17,70.5,"C","1.07","0.9",0.85,6
"6379",2018-07-12,2018-07-20,70.5,2018-07-17,70.5,"P","1.99","0.3",0.83,5
"6380",2018-07-12,2018-07-20,70.5,2018-07-17,70.5,"C","1.06","0.63",0.66,5
"6381",2018-07-12,2018-07-20,70.5,2018-07-13,70.5,"C","0.45","0",0.34,1
"6382",2018-07-13,2018-07-20,71,2018-07-17,71,"P","1","0.6",0.6,4
"6383",2018-07-13,2018-07-20,71,2018-07-17,71,"C","0.5","0.21",0.61,4
"6384",2018-07-13,2018-07-20,71,2018-07-13,71,"P","0.01","0",0,0
"6385",2018-07-13,2018-07-20,71,2018-07-13,71,"C","0.66","0",0.01,0
"6386",2018-07-16,2018-08-21,67,2018-07-20,67,"P","1.99","0",0.85,4
"6387",2018-07-16,2018-07-20,68,2018-07-17,68,"P","0.7","0.35",0.45,1
"6388",2018-07-16,2018-07-20,68,2018-07-17,68,"C","0.51","0.4",0.51,1
"6389",2018-07-17,2018-08-21,67,2018-07-27,67,"C","2.5","0",1.24,10
"6390",2018-07-17,2018-08-21,67,2018-07-20,67,"P","0.92","0",0.65,3
"6391",2018-07-17,2018-07-20,68,2018-07-17,68,"P","0.01","0",0,0
"6392",2018-07-17,2018-07-20,68,2018-07-17,68,"C","0.4","0.03",0.08,0
"6393",2018-07-18,2018-08-21,68,2018-07-27,68,"C","2.5","0.41",0.96,9
"6394",2018-07-18,2018-08-21,68,2018-07-20,68,"C","1.25","0.18",0.44,2
"6395",2018-07-19,2018-08-21,68,2018-07-27,68,"C","2","0.5",1.14,8
"6396",2018-07-20,2018-08-21,68.5,2018-07-27,68.5,"C","0.75","0.14",0.76,7
"6397",2018-07-20,2018-08-21,68.5,2018-07-20,68.5,"P","0.4","0",0.24,0
"6398",2018-07-20,2018-08-21,68.5,2018-07-20,68.5,"C","0.01","0",0,0
"6399",2018-07-23,2018-08-21,68,2018-07-27,68,"C","0.76","0",0.76,4
"6400",2018-07-26,2018-08-21,69.5,2018-07-27,69.5,"P","0.68","0.28",0.33,1
"6401",2018-07-26,2018-08-21,69.5,2018-07-27,69.5,"C","0.68","0",0.44,1
"6402",2018-07-27,2018-08-21,68.5,2018-08-03,68.5,"P","1.1","0",0.79,7
"6403",2018-07-27,2018-08-21,68.5,2018-07-27,68.5,"P","0.01","0",0,0
"6404",2018-07-30,2018-08-21,70,2018-08-10,70,"C","2","0",1.24,11
"6405",2018-07-30,2018-08-21,70,2018-08-03,70,"P","1","0.6",0.71,4
"6406",2018-07-30,2018-08-21,70,2018-08-03,70,"C","0.9","0.1",0.84,4
"6407",2018-07-31,2018-08-21,69,2018-08-03,69,"C","0.48","0",0.57,3
"6408",2018-08-01,2018-08-21,67.5,2018-08-16,67.5,"P","1.25","1.12",1.26,15
"6409",2018-08-01,2018-08-21,67.5,2018-08-16,67.5,"C","2.65","0.66",1.42,15
"6410",2018-08-01,2018-08-21,67.5,2018-08-10,67.5,"P","1.25","0",0.96,9
"6411",2018-08-02,2018-08-21,69,2018-08-16,69,"P","2.1","1.1",1.28,14
"6412",2018-08-02,2018-08-21,69,2018-08-16,69,"C","2","1.2",1.24,14
"6413",2018-08-02,2018-08-21,69,2018-08-03,69,"C","0.6","0",0.32,1
"6414",2018-08-03,2018-08-21,68.5,2018-08-16,68.5,"P","1.82","0.7",1.19,13
"6415",2018-08-03,2018-08-21,68.5,2018-08-16,68.5,"C","1.63","1.05",1.18,13
"6416",2018-08-03,2018-08-21,68.5,2018-08-03,68.5,"C","0.01","0",0,0
"6417",2018-08-06,2018-08-21,69,2018-08-16,69,"P","1.56","0.7",1.08,10
"6418",2018-08-06,2018-08-21,69,2018-08-16,69,"C","2","0.95",1.09,10
"6419",2018-08-06,2018-08-21,69,2018-08-10,69,"P","1","0",0.74,4
"6420",2018-08-07,2018-08-21,69,2018-08-16,69,"P","1.16","0.87",0.95,9
"6421",2018-08-07,2018-08-21,69,2018-08-16,69,"C","1.54","0.99",1.12,9
"6422",2018-08-07,2018-08-21,69,2018-08-10,69,"C","1.65","0",0.74,3
"6423",2018-08-08,2018-09-20,66,2018-08-17,66,"C","1.15","0",1.14,9
"6424",2018-08-08,2018-08-21,67,2018-08-16,67,"P","1.33","1.07",0.99,8
"6425",2018-08-08,2018-08-21,67,2018-08-16,67,"C","0.98","0.27",0.93,8
"6426",2018-08-08,2018-08-21,67,2018-08-10,67,"C","0.4","0",0.47,2
"6427",2018-08-09,2018-09-20,66,2018-08-17,66,"C","1.17","0.91",1,8
"6428",2018-08-09,2018-08-21,67,2018-08-16,67,"P","1.33","0.84",0.98,7
"6429",2018-08-09,2018-08-21,67,2018-08-16,67,"C","0.75","0.71",0.79,7
"6430",2018-08-10,2018-08-21,67.5,2018-08-16,67.5,"P","1.86","0.66",0.75,6
"6431",2018-08-10,2018-08-21,67.5,2018-08-16,67.5,"C","1.04","0",0.88,6
"6432",2018-08-10,2018-08-21,67.5,2018-08-10,67.5,"P","0.01","0",0,0
"6433",2018-08-13,2018-08-21,67,2018-08-16,67,"P","0.55","0.45",0.59,3
"6434",2018-08-13,2018-08-21,67,2018-08-16,67,"C","1.02","0.8",0.79,3
"6435",2018-08-14,2018-09-20,66.5,2018-08-17,66.5,"C","0.86","0",0.6,3
"6436",2018-08-14,2018-08-21,67,2018-08-16,67,"P","0.77","0.72",0.57,2
"6437",2018-08-14,2018-08-21,67,2018-08-16,67,"C","0.43","0.15",0.61,2
"6438",2018-08-15,2018-09-20,64.5,2018-08-17,64.5,"C","0.49","0",0.53,2
"6439",2018-08-15,2018-08-21,65,2018-08-16,65,"P","0.49","0.34",0.36,1
"6440",2018-08-15,2018-08-21,65,2018-08-16,65,"C","0.3","0.28",0.37,1
"6441",2018-08-16,2018-09-20,65,2018-08-17,65,"P","1.5","0.01",0.42,1
"6442",2018-08-16,2018-09-20,65,2018-08-17,65,"C","0.31","0",0.3,1
"6443",2018-08-16,2018-08-21,65.5,2018-08-16,65.5,"C","0.01","0",0,0
"6444",2018-08-17,2018-09-20,65,2018-08-24,65,"P","0.76","0.5",0.74,7
"6445",2018-08-17,2018-09-20,65,2018-08-17,65,"P","0.01","0",0,0
"6446",2018-08-17,2018-09-20,65,2018-08-17,65,"C","0.63","0.2",0.21,0
"6447",2018-08-20,2018-09-20,65.5,2018-08-24,65.5,"P","0.9","0.4",0.79,4
"6448",2018-08-20,2018-09-20,65.5,2018-08-24,65.5,"C","1.35","0",0.71,4
"6449",2018-08-21,2018-09-20,66,2018-08-24,66,"P","0.63","0.53",0.73,3
"6450",2018-08-21,2018-09-20,66,2018-08-24,66,"C","0.98","0",0.57,3
"6451",2018-08-22,2018-09-20,68,2018-08-24,68,"C","0.86","0.23",0.45,2
"6452",2018-08-23,2018-09-20,68,2018-08-31,68,"P","3","0",0.96,8
"6453",2018-08-23,2018-09-20,68,2018-08-31,68,"C","1","0.63",0.79,8
"6454",2018-08-23,2018-09-20,68,2018-08-24,68,"C","1","0.27",0.26,1
"6455",2018-08-24,2018-09-20,68.5,2018-08-31,68.5,"P","1","0",0.69,7
"6456",2018-08-24,2018-09-20,68.5,2018-08-24,68.5,"P","0.01","0",0,0
"6457",2018-08-27,2018-09-20,69,2018-08-31,69,"C","0.65","0.09",0.6,4
"6458",2018-08-28,2018-09-20,68.5,2018-08-31,68.5,"P","0.63","0",0.62,3
"6459",2018-08-29,2018-09-20,69.5,2018-08-31,69.5,"P","0.6","0",0.48,2
"6460",2018-08-29,2018-09-20,69.5,2018-08-31,69.5,"C","0.62","0.45",0.49,2
"6461",2018-08-30,2018-09-20,70,2018-09-07,70,"P","0.9","0",0.79,8
"6462",2018-08-30,2018-09-20,70,2018-08-31,70,"P","0.34","0.17",0.22,1
"6463",2018-08-30,2018-09-20,70,2018-08-31,70,"C","0.44","0.27",0.47,1
"6464",2018-08-31,2018-09-20,70,2018-09-07,70,"P","1.09","0",0.98,7
"6465",2018-08-31,2018-09-20,70,2018-09-07,70,"C","0.83","0",0.78,7
"6466",2018-08-31,2018-09-20,70,2018-08-31,70,"C","0.01","0",0,0
"6467",2018-09-04,2018-09-20,70,2018-09-17,70,"P","1.7","1.47",1.36,13
"6468",2018-09-04,2018-09-20,70,2018-09-17,70,"C","1.15","0.97",1.23,13
"6469",2018-09-04,2018-09-20,70,2018-09-14,70,"P","2.25","0.4",1.27,10
"6470",2018-09-04,2018-09-20,70,2018-09-14,70,"C","1.69","0.15",1.14,10
"6471",2018-09-05,2018-09-20,68.5,2018-09-17,68.5,"P","1.15","1.1",1.08,12
"6472",2018-09-05,2018-09-20,68.5,2018-09-17,68.5,"C","1.35","1.17",1.3,12
"6473",2018-09-05,2018-09-20,68.5,2018-09-07,68.5,"P","0.54","0.14",0.49,2
"6474",2018-09-06,2018-09-20,68,2018-09-17,68,"P","1.15","1.1",1.18,11
"6475",2018-09-06,2018-09-20,68,2018-09-17,68,"C","1.04","1.01",0.95,11
"6476",2018-09-06,2018-09-20,68,2018-09-14,68,"C","1.1","0",0.87,8
"6477",2018-09-06,2018-09-20,68,2018-09-07,68,"P","1.5","0.36",0.5,1
"6478",2018-09-07,2018-09-20,68,2018-09-17,68,"P","1.22","0.98",1.13,10
"6479",2018-09-07,2018-09-20,68,2018-09-17,68,"C","1.08","0.85",0.88,10
"6480",2018-09-07,2018-09-20,68,2018-09-14,68,"C","0.9","0",0.76,7
"6481",2018-09-07,2018-09-20,68,2018-09-07,68,"C","0.01","0",0,0
"6482",2018-09-10,2018-09-20,67.5,2018-09-17,67.5,"C","1.47","0.01",0.93,7
"6483",2018-09-10,2018-09-20,67.5,2018-09-14,67.5,"C","0.88","0",0.82,4
"6484",2018-09-11,2018-09-20,69,2018-09-17,69,"P","0.54","0.48",0.75,6
"6485",2018-09-11,2018-09-20,69,2018-09-17,69,"C","1.47","1.34",1,6
"6486",2018-09-11,2018-09-20,69,2018-09-14,69,"P","0.6","0",0.61,3
"6487",2018-09-12,2018-09-20,70.5,2018-09-17,70.5,"P","0.98","0.84",0.83,5
"6488",2018-09-12,2018-09-20,70.5,2018-09-17,70.5,"C","0.69","0.66",0.7,5
"6489",2018-09-12,2018-09-20,70.5,2018-09-14,70.5,"C","0.53","0.47",0.55,2
"6490",2018-09-13,2018-10-22,68.5,2018-09-21,68.5,"P","1.25","0.73",1.1,8
"6491",2018-09-13,2018-09-20,68.5,2018-09-17,68.5,"P","0.51","0.46",0.59,4
"6492",2018-09-13,2018-09-20,68.5,2018-09-17,68.5,"C","0.98","0.7",0.68,4
"6493",2018-09-14,2018-10-22,69,2018-09-21,69,"C","0.81","0",0.82,7
"6494",2018-09-14,2018-09-20,69,2018-09-17,69,"P","0.43","0.36",0.42,3
"6495",2018-09-14,2018-09-20,69,2018-09-17,69,"C","0.4","0.35",0.41,3
"6496",2018-09-14,2018-09-20,69,2018-09-14,69,"P","0.05","0.01",0.01,0
"6497",2018-09-14,2018-09-20,69,2018-09-14,69,"C","0.01","0",0,0
"6498",2018-09-17,2018-10-22,68.5,2018-09-28,68.5,"P","1.3","0",1.18,11
"6499",2018-09-17,2018-10-22,68.5,2018-09-21,68.5,"P","2.61","0",0.71,4
"6500",2018-09-17,2018-10-22,68.5,2018-09-21,68.5,"C","1","0",0.89,4
"6501",2018-09-17,2018-09-20,69,2018-09-17,69,"P","0.17","0.09",0.09,0
"6502",2018-09-17,2018-09-20,69,2018-09-17,69,"C","0.01","0",0,0
"6503",2018-09-18,2018-10-22,69.5,2018-09-21,69.5,"P","1.03","0.52",0.67,3
"6504",2018-09-20,2018-10-22,70.5,2018-09-21,70.5,"C","0.3","0.18",0.3,1
"6505",2018-09-21,2018-10-22,71,2018-09-28,71,"C","3.5","0",0.9,7
"6506",2018-09-21,2018-10-22,71,2018-09-21,71,"C","0.01","0",0,0
"6507",2018-09-24,2018-10-22,72,2018-09-28,72,"P","1","0.3",0.86,4
"6508",2018-09-25,2018-10-22,72.5,2018-09-28,72.5,"P","1.3","0",0.87,3
"6509",2018-09-26,2018-10-22,71.5,2018-10-05,71.5,"C","1.62","0",1.17,9
"6510",2018-09-26,2018-10-22,71.5,2018-09-28,71.5,"P","1","0",0.54,2
"6511",2018-09-27,2018-10-22,72,2018-09-28,72,"C","0.52","0",0.47,1
"6512",2018-09-28,2018-10-22,73,2018-09-28,73,"P","0.01","0",0,0
"6513",2018-09-28,2018-10-22,73,2018-09-28,73,"C","0.31","0.05",0.25,0
"6514",2018-10-02,2018-10-22,75,2018-10-17,75,"P","1.66","1.5",1.45,15
"6515",2018-10-02,2018-10-22,75,2018-10-17,75,"C","1.61","1.55",1.68,15
"6516",2018-10-02,2018-10-22,75,2018-10-05,75,"P","0.89","0",0.68,3
"6517",2018-10-03,2018-10-22,76.5,2018-10-17,76.5,"P","1.77","1.51",1.56,14
"6518",2018-10-03,2018-10-22,76.5,2018-10-17,76.5,"C","1.59","1.26",1.47,14
"6519",2018-10-03,2018-10-22,76.5,2018-10-05,76.5,"C","1","0.14",0.6,2
"6520",2018-10-04,2018-10-22,74.5,2018-10-17,74.5,"P","1.5","0",1.6,13
"6521",2018-10-04,2018-10-22,74.5,2018-10-17,74.5,"C","1.7","0",1.43,13
"6522",2018-10-04,2018-11-19,74,2018-10-19,74,"P","1.99","0",1.54,15
"6523",2018-10-05,2018-10-22,74.5,2018-10-05,74.5,"P","1.5","0.01",0.16,0
"6524",2018-10-08,2018-10-22,74.5,2018-10-17,74.5,"P","1.64","1.1",1.36,9
"6525",2018-10-08,2018-10-22,74.5,2018-10-17,74.5,"C","1.37","0.8",1.15,9
"6526",2018-10-08,2018-11-19,74,2018-10-19,74,"P","1.9","0",1.35,11
"6527",2018-10-09,2018-10-22,75,2018-10-17,75,"P","2.88","0",1.16,8
"6528",2018-10-09,2018-10-22,75,2018-10-17,75,"C","1.25","0.92",1.12,8
"6529",2018-10-09,2018-10-22,75,2018-10-12,75,"P","4.8","0.6",0.8,3
"6530",2018-10-09,2018-10-22,75,2018-10-12,75,"C","0.86","0.5",0.76,3
"6531",2018-10-10,2018-10-22,73,2018-10-17,73,"P","1.32","1.25",0.97,7
"6532",2018-10-10,2018-10-22,73,2018-10-17,73,"C","0.92","0.87",1.14,7
"6533",2018-10-10,2018-10-22,73,2018-10-12,73,"C","0.73","0.34",0.76,2
"6534",2018-10-11,2018-10-22,71,2018-10-17,71,"P","0.98","0.87",0.94,6
"6535",2018-10-11,2018-10-22,71,2018-10-17,71,"C","1","0.89",0.91,6
"6536",2018-10-11,2018-10-22,71,2018-10-12,71,"C","0.42","0.1",0.45,1
"6537",2018-10-12,2018-10-22,71.5,2018-10-17,71.5,"P","0.94","0.56",0.87,5
"6538",2018-10-12,2018-10-22,71.5,2018-10-17,71.5,"C","0.82","0.59",0.71,5
"6539",2018-10-12,2018-10-22,71.5,2018-10-12,71.5,"C","0.01","0",0,0
"6540",2018-10-15,2018-10-22,72,2018-10-17,72,"P","0.89","0.52",0.72,2
"6541",2018-10-15,2018-10-22,72,2018-10-17,72,"C","0.5","0.31",0.5,2
"6542",2018-10-16,2018-10-22,72,2018-10-17,72,"P","0.38","0.3",0.49,1
"6543",2018-10-16,2018-10-22,72,2018-10-17,72,"C","0.61","0.21",0.41,1
"6544",2018-10-17,2018-10-22,70,2018-10-17,70,"P","0.8","0.25",0.25,0
"6545",2018-10-17,2018-10-22,70,2018-10-17,70,"C","0.01","0",0,0
"6546",2018-10-17,2018-11-19,69.5,2018-10-19,69.5,"P","1","0",0.52,2
"6547",2018-10-19,2018-11-19,69.5,2018-10-19,69.5,"C","0.22","0",0,0
"6548",2018-10-22,2018-11-19,69.5,2018-10-26,69.5,"C","2.11","0.74",0.71,4
"6549",2018-10-23,2018-11-19,66.5,2018-11-02,66.5,"C","1.8","0",1.15,10
"6550",2018-10-23,2018-11-19,66.5,2018-10-26,66.5,"C","0.88","0.02",0.7,3
"6551",2018-10-24,2018-11-19,67,2018-10-26,67,"C","1.65","0.22",0.51,2
"6552",2018-10-26,2018-11-19,67.5,2018-11-02,67.5,"P","1","0",0.96,7
"6553",2018-10-26,2018-11-19,67.5,2018-10-26,67.5,"P","0.01","0",0,0
"6554",2018-10-30,2018-11-19,66,2018-11-14,66,"P","1.47","1.3",1.42,15
"6555",2018-10-30,2018-11-19,66,2018-11-14,66,"C","1.82","1.6",1.6,15
"6556",2018-10-30,2018-11-19,66,2018-11-09,66,"C","2.98","0",1.39,10
"6557",2018-10-30,2018-11-19,66,2018-11-02,66,"P","1.5","0.45",0.69,3
"6558",2018-10-30,2018-11-19,66,2018-11-02,66,"C","2","0",0.87,3
"6559",2018-10-31,2018-11-19,65.5,2018-11-14,65.5,"C","1.7","0",1.28,14
"6560",2018-10-31,2018-11-19,65.5,2018-11-02,65.5,"C","0.6","0",0.51,2
"6561",2018-11-01,2018-11-19,63.5,2018-11-14,63.5,"P","1.5","1.12",1.3,13
"6562",2018-11-01,2018-11-19,63.5,2018-11-14,63.5,"C","1.55","1.3",1.49,13
"6563",2018-11-01,2018-11-19,63.5,2018-11-09,63.5,"P","1.14","0",1.04,8
"6564",2018-11-02,2018-11-19,63,2018-11-14,63,"P","1.49","1.3",1.25,12
"6565",2018-11-02,2018-11-19,63,2018-11-14,63,"C","1.35","1.14",1.39,12
"6566",2018-11-02,2018-11-19,63,2018-11-09,63,"C","1.03","0",1.11,7
"6567",2018-11-02,2018-11-19,63,2018-11-02,63,"P","0.01","0",0,0
"6568",2018-11-02,2018-11-19,63,2018-11-02,63,"C","0.2","0",0.14,0
"6569",2018-11-05,2018-11-19,63,2018-11-14,63,"P","1.53","1.27",1.15,9
"6570",2018-11-05,2018-11-19,63,2018-11-14,63,"C","1.26","1",1.25,9
"6571",2018-11-05,2018-11-19,63,2018-11-09,63,"P","1.27","0.11",0.85,4
"6572",2018-11-06,2018-11-19,62,2018-11-14,62,"P","1.46","1.25",1.12,8
"6573",2018-11-06,2018-11-19,62,2018-11-14,62,"C","1.15","1.05",1.33,8
"6574",2018-11-06,2018-11-19,62,2018-11-09,62,"P","1.67","0",0.76,3
"6575",2018-11-06,2018-11-19,62,2018-11-09,62,"C","1.42","0.55",0.97,3
"6576",2018-11-07,2018-11-19,61.5,2018-11-14,61.5,"P","0.99","0.95",0.96,7
"6577",2018-11-07,2018-11-19,61.5,2018-11-14,61.5,"C","1.09","1.05",1.13,7
"6578",2018-11-08,2018-11-19,60.5,2018-11-14,60.5,"P","0.82","0.68",0.87,6
"6579",2018-11-08,2018-11-19,60.5,2018-11-14,60.5,"C","1.09","1.05",1.04,6
"6580",2018-11-08,2018-11-19,60.5,2018-11-09,60.5,"P","0.56","0.19",0.38,1
"6581",2018-11-09,2018-11-19,60,2018-11-14,60,"P","1.23","0.85",0.83,5
"6582",2018-11-09,2018-11-19,60,2018-11-14,60,"C","2.19","0.75",1.02,5
"6583",2018-11-09,2018-11-19,60,2018-11-09,60,"P","0.01","0",0,0
"6584",2018-11-12,2018-12-19,60,2018-11-16,60,"P","1.9","0.21",0.86,4
"6585",2018-11-12,2018-11-19,60,2018-11-14,60,"P","1.57","1.27",0.68,2
"6586",2018-11-12,2018-11-19,60,2018-11-14,60,"C","0.28","0.2",0.61,2
"6587",2018-11-13,2018-11-19,55.5,2018-11-14,55.5,"C","0.62","0.01",0.84,1
"6588",2018-11-14,2018-11-19,56,2018-11-14,56,"P","0.01","0",0,0
"6589",2018-11-15,2018-12-19,56.5,2018-11-16,56.5,"C","2","0",0.65,1
"6590",2018-11-16,2018-12-19,56.5,2018-11-16,56.5,"P","0.01","0",0,0
"6591",2018-11-19,2018-12-19,57,2018-11-23,57,"P","2.8","0",0.79,4
"6592",2018-11-19,2018-12-19,57,2018-11-23,57,"C","1.2","0.05",0.99,4
"6593",2018-11-20,2018-12-19,53.5,2018-11-30,53.5,"C","2","0",1.88,10
"6594",2018-11-20,2018-12-19,53.5,2018-11-23,53.5,"C","2.21","0",0.99,3
"6595",2018-11-21,2018-12-19,54.5,2018-11-23,54.5,"P","0.9","0",0.59,2
"6596",2018-11-21,2018-12-19,54.5,2018-11-23,54.5,"C","0.66","0.15",0.72,2
"6597",2018-11-23,2018-12-19,50.5,2018-11-23,50.5,"P","0.4","0.03",0.08,0
"6598",2018-11-23,2018-12-19,50.5,2018-11-23,50.5,"C","0.01","0",0,0
"6599",2018-11-27,2018-12-19,51.5,2018-11-30,51.5,"P","1.01","0.71",1.16,3
"6600",2018-11-27,2018-12-19,51.5,2018-11-30,51.5,"C","1.61","1.3",1.22,3
"6601",2018-11-28,2018-12-19,50.5,2018-11-30,50.5,"C","0.96","0",0.82,2
"6602",2018-11-29,2018-12-19,51.5,2018-12-14,51.5,"P","2.63","2.45",2.42,15
"6603",2018-11-29,2018-12-19,51.5,2018-12-14,51.5,"C","2.38","2.21",2.37,15
"6604",2018-11-29,2018-12-19,51.5,2018-11-30,51.5,"P","1.2","0",0.66,1
"6605",2018-11-30,2018-12-19,51,2018-12-14,51,"P","2.7","2.54",2.5,14
"6606",2018-11-30,2018-12-19,51,2018-12-14,51,"C","2.38","2.22",2.43,14
"6607",2018-11-30,2018-12-19,51,2018-11-30,51,"C","0.01","0",0,0
"6608",2018-12-03,2018-12-19,53,2018-12-14,53,"P","2.12","1.99",2.16,11
"6609",2018-12-03,2018-12-19,53,2018-12-14,53,"C","2.2","2.06",2.11,11
"6610",2018-12-03,2018-12-19,53,2018-12-07,53,"C","1.81","0",1.62,4
"6611",2018-12-04,2018-12-19,53,2018-12-14,53,"P","2.41","2",1.82,10
"6612",2018-12-04,2018-12-19,53,2018-12-14,53,"C","1.85","1.69",2.07,10
"6613",2018-12-05,2018-12-19,53,2018-12-14,53,"P","9","1.92",2.03,9
"6614",2018-12-05,2018-12-19,53,2018-12-14,53,"C","2.98","1.51",1.92,9
"6615",2018-12-05,2018-12-19,53,2018-12-07,53,"P","2.5","0",1.51,2
"6616",2018-12-06,2018-12-19,51.5,2018-12-14,51.5,"P","1.96","1.7",1.91,8
"6617",2018-12-06,2018-12-19,51.5,2018-12-14,51.5,"C","2.08","1.89",1.9,8
"6618",2018-12-06,2018-12-19,51.5,2018-12-07,51.5,"C","1.6","0.6",1.25,1
"6619",2018-12-07,2018-12-19,52.5,2018-12-14,52.5,"C","1.15","0",1.37,7
"6620",2018-12-07,2018-12-19,52.5,2018-12-07,52.5,"P","0.01","0",0,0
"6621",2018-12-10,2019-01-22,51,2018-12-21,51,"C","1.8","0",1.81,11
"6622",2018-12-10,2018-12-19,51,2018-12-14,51,"P","1.31","0.99",1.21,4
"6623",2018-12-10,2018-12-19,51,2018-12-14,51,"C","4.89","0.75",1.21,4
"6624",2018-12-11,2019-01-22,52,2018-12-21,52,"C","2.1","0",1.35,10
"6625",2018-12-11,2018-12-19,51.5,2018-12-14,51.5,"P","0.86","0.36",0.82,3
"6626",2018-12-11,2018-12-19,51.5,2018-12-14,51.5,"C","2","0.75",0.97,3
"6627",2018-12-12,2018-12-19,51,2018-12-14,51,"P","0.72","0.61",0.62,2
"6628",2018-12-12,2018-12-19,51,2018-12-14,51,"C","1.01","0.61",0.77,2
"6629",2018-12-13,2018-12-19,52.5,2018-12-14,52.5,"P","0.4","0.32",0.48,1
"6630",2018-12-13,2018-12-19,52.5,2018-12-14,52.5,"C","0.77","0.66",0.56,1
"6631",2018-12-14,2018-12-19,51,2018-12-14,51,"P","0.2","0",0,0
"6632",2018-12-14,2018-12-19,51,2018-12-14,51,"C","0.54","0",0.2,0
"6633",2018-12-17,2019-01-22,50,2018-12-21,50,"P","2.5","1.35",1,4
"6634",2018-12-17,2019-01-22,50,2018-12-21,50,"C","1.51","0.6",1.2,4
"6635",2018-12-19,2019-01-22,48,2018-12-21,48,"C","0.7","0",0.88,2
"6636",2018-12-20,2019-01-22,46,2018-12-21,46,"P","0.79","0.02",0.69,1
"6637",2018-12-26,2019-01-22,46,2018-12-28,46,"P","0.68","0",0.76,2
"6638",2018-12-26,2019-01-22,46,2018-12-28,46,"C","1.5","0",0.98,2
"6639",2018-12-26,2019-01-22,46,2019-01-04,46,"P","1.5","0",1.45,9
"6640",2018-12-28,2019-01-22,45.5,2018-12-28,45.5,"P","0.5","0",0.17,0
"6641",2018-12-28,2019-01-22,45.5,2018-12-28,45.5,"C","0.01","0",0,0
"6642",2018-12-28,2019-01-22,45.5,2019-01-04,45.5,"P","3.5","0.19",1.43,7
"6643",2018-12-31,2019-01-22,45.5,2019-01-04,45.5,"P","2.38","0.33",1.1,4
"6644",2019-01-02,2019-01-22,46.5,2019-01-16,46.5,"C","2.2","1",2.03,14
"6645",2019-01-03,2019-01-22,47,2019-01-16,47,"P","2.06","1.85",1.9,13
"6646",2019-01-03,2019-01-22,47,2019-01-16,47,"C","1.86","1.82",1.99,13
"6647",2019-01-04,2019-01-22,48,2019-01-18,48,"P","2","1.35",1.77,14
"6648",2019-01-04,2019-01-22,48,2019-01-16,48,"P","1.83","1.32",1.74,12
"6649",2019-01-04,2019-01-22,48,2019-01-16,48,"C","2.17","1.51",1.7,12
"6650",2019-01-04,2019-01-22,48,2019-01-04,48,"C","0.01","0",0,0
"6651",2019-01-07,2019-01-22,48.5,2019-01-16,48.5,"P","1.58","1.15",1.5,9
"6652",2019-01-07,2019-01-22,48.5,2019-01-16,48.5,"C","1.85","1.4",1.52,9
"6653",2019-01-07,2019-01-22,48.5,2019-01-11,48.5,"P","1","0.65",1.12,4
"6654",2019-01-08,2019-01-22,50,2019-01-16,50,"P","1.6","1.25",1.44,8
"6655",2019-01-08,2019-01-22,50,2019-01-16,50,"C","1.38","1.05",1.22,8
"6656",2019-01-08,2019-01-22,50,2019-01-11,50,"C","1.4","0.3",0.82,3
"6657",2019-01-09,2019-01-22,52.5,2019-01-16,52.5,"P","1.44","1.39",1.32,7
"6658",2019-01-09,2019-01-22,52.5,2019-01-16,52.5,"C","1.1","1.06",1.18,7
"6659",2019-01-09,2019-01-22,52.5,2019-01-11,52.5,"C","1.5","0",0.71,2
"6660",2019-01-10,2019-01-22,52.5,2019-01-16,52.5,"P","1.28","1.07",1.02,6
